record_id,category,cluster_id,Capacity,Product Type,Length,Page Yield,Retail UPC,Manufacturer Stock Number,Sheet Perforation,Material,Width,Height,Depth,Pack Quantity,Brand,Closure,Paper Weight,Color(s),Mounting,Binding,source,title,description
16426806,Office Products,8510048,n/a,n/a,n/a,n/a,034138594872,n/a,n/a,n/a,27,34,n/a,n/a,Acco Quartet,n/a,n/a,White,n/a,n/a,www.restockit.com,"""Acco Quartet Dry Erase Easel"" "" Acco Easel 27"" x 34"" - QRT210TEA ReStockIt ""","""Optional Duramax® Total Erase® Dry Erase BoardOptional Duramax® Total Erase® Dry Erase BoardFits Duramax® Portable Easels (QRT200E/QRT201E), sold separately. Double-sided, stain-resistant white board slides easily onto easel. Guaranteed to wipe clean every time; subtle grid pattern aligns writing. Includes protective storage sleeve. 27w x 34h. UPC: 034138594872
""@en "
6064208,Office Products,8510048,n/a,n/a,34,n/a,034138594872,n/a,n/a,n/a,27,n/a,n/a,n/a,Quartet,n/a,n/a,White,n/a,n/a,www.ontimesupplies.com,"""Duramax Total Erase Dry Board, 27 x 34, White"" Board by Quartet® QRT210TEA - OnTimeSupplies.com""","""Whiteboard accessory delivers additional functionality to the Duramax® Easel. Dual-sided Total Erase® whiteboard resists ghosting and staining and easily attaches to the easel surface. One Quartet® dry-erase marker is included. 
"" "
11823837,Office Products,8600647,"43, 400-card capacity",n/a,n/a,n/a,87547356036,n/a,n/a,steel,"15""","52""","26 3/4""",n/a,Tennsco,n/a,n/a,Light Gray,n/a,n/a,www.restockit.com,"""Tennsco 8-Drawer For 3 x 5 and 4 6 Card"" Light Gray - TNNCF846LGY ReStockIt "" 15""w 52""h "" Tennsco Card","""Full-extension, full-suspension steel files. 26 3/4"" deep filing capacity per drawer. One lock secures all drawers. One center divider and two follower blocks per drawer.3 x 5 size for audio and dictation cassettes. 4 x 6 size for microfiche. 43, 400-card capacity. 15""w x 52""h. Shpg. wt. 216 lbs.COLOR: Light GrayUPC: 044767110171
""@en "
645902,Office Products,8600647,"43,400 card capacity",n/a,n/a,n/a,87547356036,TNNCF846LGY,n/a,steel,n/a,n/a,n/a,n/a,Tennsco,One lock secures all drawers,n/a,Light Gray,n/a,n/a,www.ontimesupplies.com,"""Eight-Drawer File Cabinet For 3 x 5 & 4 6 Card, 15w 52h, Light Gray"" Card by Tennsco TNNCF846LGY - OnTimeSupplies.com""","""43,400 card capacity. 3x5 size for audio and dictation cassettes, 4x6 size for microfiche. Durable steel construction ensures strength and stability. One lock secures all drawers. Center divider and two follower blocks per drawer. 
"" "
15157918,Office Products,8613810,n/a,n/a,3-1/2,n/a,43100152002,UNV00119,n/a,Rubber,1/16,n/a,n/a,1240,Universal®,n/a,n/a,n/a,n/a,n/a,www.ontimesupplies.com,"""Rubber Bands, Size 19, 3-1/2 x 1/16, 1240 Bands/1lb Pack"" Bands by Universal® UNV00119 - OnTimeSupplies.com""","""General purpose rubber bands for home or office use. 
"" "
1437514,Office Products,8613810,n/a,Rubber Bands,3 1/2,n/a,43100152002,UNV00119,n/a,Rubber,1/16,n/a,n/a,1240,Universal®,n/a,n/a,n/a,n/a,n/a,www.twinsupply.com,"""UNV00119 Rubber Bands, Size 19, 3-1/2 x 1/16, 1240 Bands/1lb Pack UNV 00119"" 1/16 - Universal® Bands 19","""ID: UNV00119 MANUFACTURER: Universal® PRODUCT GROUP: Universal® Rubber BandsPRODUCT NAME: Rubber Bands, Size 19, 3-1/2 x 1/16, 1240 Bands/1lb PackPRODUCT WEIGHT: 1.75 POUNDS PRODUCT SHIP VIA UPS? Y PRODUCT NAMES: 1-lb. Box; Band; Bands; Rubber Band; Rubber Bands; Size 19; UNIVERSAL; Rubberband; Rubberbands; Elastic; Loops; Gum Lackeys; Laggies; Lackas; Mailrooms; Laggy; SPR191LB; BSN15737  CATEGORY:Pens & Desk Supplies > Rubber Bands > Rubber Bands MORE INFO:SOLD AS: PK General purpose rubber bands for home or office use. Approximate Count: 1,240; Size: 19; Length: 3 1/2""."" "
15920244,Office Products,8613810,n/a,n/a,3-1/2,n/a,43100152002,n/a,n/a,80% rubber,1/16,n/a,1/32,"1,420 Bands",Universal,n/a,n/a,Beige,n/a,n/a,www.restockit.com,"""Universal Boxed Rubber Bands"" 420 1 lb. Box - UNV00119 ReStockIt "" Approximately Size 19 "" Universal Bands","""Boxed Rubber Bands80% rubber. 620-720 psi elasticity. 625% elongation. 12 lb. breaking strength (based on 1/8"" wide band). Band count approximate.Size 193-1/2""l x 1/16""w x 1/32 gauge (thickness).1,420 Bands1-lb. BoxCOLOR: BeigeALTERNATE ITEM #: 855730, 808592, 20379626, 790064, B0017D778W, SPR191LB, BSN15737UPC: 087547001196
""@en "
6044056,Office Products,9010868,n/a,n/a,n/a,n/a,43100152002,UNV10048,n/a,n/a,n/a,n/a,n/a,n/a,Universal,Flip-open lid,n/a,Red,n/a,n/a,www.ontimesupplies.com,"""Message Stamp, COPY, Pre-Inked One-Color, Red"" Stamp by Universal® UNV10048 - OnTimeSupplies.com""","""Get your message across with a crisp, clean impression. Microporous ink surface ensures clarity. Soft-touch grip provides effortless stamping. Flip-open lid prevents accidental messes. Lasts for thousands of impressions. 
"" "
391322,Office Products,9010868,n/a,n/a,n/a,n/a,43100152002,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,Flip-open lid,n/a,Red,n/a,n/a,www.restockit.com,"""Universal Pre-Inked ""COPY"" Message Stamp"" 9/16 x 1 11/16 Red - UNV10048 ReStockIt "" "" Universal Stamp","""Get your message across with a crisp, clean impression delivered by the microporous ink surface. Soft-touch grip. Flip-open lid. Lasts for thousands of impressions. Stamp Type: Message; Message(s): COPY; Years: N\A; Layouts Available: N\A.ALTERNATE ITEM #: 423771, 321671, B001AS877E, EXP99624, XST1359, SPR60014, SPR60014UPC: 087547100486
""@en "
16331828,Office Products,9010868,n/a,Stamps & Pads Accessories,n/a,n/a,43100152002,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,Red,n/a,n/a,www.officesupply.com,"""Universal Message Stamp, COPY, Pre-Inked One-Color, Red""-US Stamps & Pads Accessories and More | OfficeSupply.com""-US ""Shop for",
6239952,Office Products,9077582,n/a,Folders,n/a,n/a,087547151228,UNV15122,n/a,11 pt. Manila stock,n/a,n/a,n/a,100,Universal,n/a,n/a,Manila,n/a,n/a,www.ontimesupplies.com,"""File Folders, 1/3 Cut Second Position, One-Ply Top Tab, Legal, Manila, 100/Box"" Folders by Universal® UNV15122 - OnTimeSupplies.com""","""Classic folder constructed to perform in busy offices. 11 pt. Manila stock resists tearing. Bottom is triple-scored for no-sag expansion. Undercut at tabs for increased indexing area offering plenty of space for more detailed or larger labeling. 
"" "
3120312,Office Products,9077582,"maximum 1"" capacity",n/a,n/a,n/a,087547151228,n/a,n/a,10% post-consumer recycled content and 10% total recycled content,n/a,n/a,n/a,100,Universal,n/a,n/a,Manila,n/a,n/a,www.restockit.com,"""Universal Manila File Folders"" "" Universal Folders 1/3 Cut 1 Ply Top Tabs 100/Box - UNV15122 ReStockIt "" Legal Size 2nd Position","""Heavyweight Single-Ply Top Tab Manila File Folders• Strong 11 pt. stock resists tearing• Bottom triple-scored for maximum 1"" capacity• Undercut at tab for increased indexing area. 100 folders per box.Legal Size1/3 Cut Tab2nd PositionThis Green product contains 10% post-consumer recycled content and 10% total recycled content.COLOR: ManilaALTERNATE ITEM #: 729323, 730044, B002TWK2AAUPC: 087547151228
""@en "
1024544,Office Products,9717651,n/a,n/a,n/a,n/a,034238002048,n/a,n/a,n/a,1-1/4,1,3/4,6,Master Caster,n/a,n/a,n/a,Self-adhesive,n/a,www.restockit.com,"""Master Caster Cord Away® Wire Clips"" "" Master Clips 6/Pack - MAS00204 ReStockIt "" Self Adhesive","""Cord Away® Wire ClipsKeep wires tangle-free and safely out of the way by directing them around corners or any angle. Self-adhesive backing. Cavity size: 1-1/4w x 3/4d x 1h. Six clips per pack.ALTERNATE ITEM #: 253801, 481599, B000087K67UPC: 034238002048INNER PACKAGING: 6 per pack.
""@en "
9571516,Office Products,9717651,n/a,n/a,n/a,n/a,034238002048,MAS00204,n/a,n/a,n/a,n/a,n/a,6,Cord Away,Locking-latch,n/a,Black,Self-adhesive,n/a,www.ontimesupplies.com,"""Self-Adhesive Wire Clips, Black, 6/Pack"" Clips by Cord Away® MAS00204 - OnTimeSupplies.com""","""Keep wires tangle free and safely out of the way by directing them around corners or at any angle. Locking-latch allows ease of access, simply place wires into clip and snap shut. Self-adhesive backing provides easy application. 
"" "
2029606,Office Products,9717651,n/a,n/a,n/a,n/a,034238002048,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Master Caster,Self Adhesive,n/a,n/a,Self Adhesive,n/a,www.officesupply.com,""" Master Caster Cord Away Self Adhesive Wire Organizer Clips ""-US ""Master Adhesive... | OfficeSupply.com""-US",
2300637,Office Products,9881126,n/a,n/a,n/a,n/a,087547352625,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,Gummed,n/a,n/a,n/a,n/a,www.officesupply.com,""" Universal Gummed 7 1/2"" x 10 Clasp Envelopes ""-US ""Universal Clasp... | OfficeSupply.com""-US",
7594537,Office Products,9881126,n/a,n/a,n/a,n/a,087547352625,n/a,n/a,Kraft,n/a,n/a,n/a,100,Universal,two-prong clasps,28-lb.,Brown,n/a,n/a,www.restockit.com,"""Universal Brown Kraft Clasp Envelopes"" "" Universal Envelopes 100/Box - UNV35262 ReStockIt "" 7 1/2 x 10 28 lb.","""Kraft Clasp EnvelopesReinforced eyelets, two-prong clasps, and gummed flaps. 100 envelopes per box.Heavyweight 28-lb. Paper Stock10 Boxes per Carton7-1/2 x 10-1/2COLOR: Light BrownALTERNATE ITEM #: 330776, 233577, 20805602, 7CL91228, B0017DFGIK, SPR08875, BSN36662UPC: 087547352625INNER PACKAGING: 100 per box.
""@en "
11104273,Office Products,9881126,n/a,Envelope,n/a,n/a,087547352625,UNV35262,n/a,Kraft,n/a,n/a,n/a,100,Universal®,Gummed flap,28lb,Brown,n/a,n/a,www.ontimesupplies.com,"""Kraft Clasp Envelope, Center Seam, 28lb, 7 1/2 x 10 1/2, Brown Kraft, 100/Box"" Envelope by Universal® UNV35262 - OnTimeSupplies.com""","""Durable heavyweight Kraft stock resists rips and tears. Reinforced eyelet and two prong clasp stands up to regular use. Gummed flap delivers a secure seal. 
"" "
16078599,Office Products,9883689,n/a,n/a,n/a,n/a,87547356036,UNV35853,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,""" Universal Colored Junior Legal Pads ""-US ""Universal - UNV35853 | OfficeSupply.com""-US",
6442617,Office Products,9883689,n/a,n/a,n/a,n/a,87547356036,n/a,MicroPerf™,n/a,n/a,n/a,n/a,50,Universal,n/a,n/a,Pink,n/a,n/a,www.restockit.com,"""Universal fashion color perforated top pink writing pads"" dozen - UNV35853 ReStockIt "" 5 x 8 50/pad wide rule "" Universal pads","""Fashion Colored Perforated Ruled Writing Pads Excellent quality 16-lb. free-sheet 50 sheets per padWith MicroPerf™ clean edge. Personalize and color-code. Wide ruled, chipboard back. Dozen.5 x 8 SizePinkCOLOR: PinkALTERNATE ITEM #: 548518, SPR01071, B001CXUNQK, SPR01071UPC: 087547358535INNER PACKAGING: 50.
""@en "
16492299,Office Products,9883689,n/a,n/a,n/a,n/a,87547356036,UNV35853,High-quality perforation,free-sheet paper,n/a,n/a,n/a,50 Sheet,Universal®,n/a,n/a,Pink,n/a,n/a,www.ontimesupplies.com,"""Colored Perforated Note Pads, Narrow Rule, 5 x 8, Pink, 50 Sheet, Dozen"" Pads by Universal® UNV35853 - OnTimeSupplies.com""","""Attractive, affordable, fashion-colored ruled pads feature excellent-quality, free-sheet paper. High-quality perforation for clean-edge separation. Personalize and color code. Sturdy back.
"" "
2853166,Office Products,10057318,n/a,n/a,36,n/a,87547356036,n/a,n/a,Porcelain/Steel,24,n/a,n/a,n/a,Acco Quartet,n/a,n/a,White,"""Easy Mount"" hanging system",n/a,www.restockit.com,"""Acco Quartet Dry-Erase Board"" White/Aluminum Frame - QRTP563T ReStockIt "" 36 x 24 "" Acco Board Porcelain/Steel","""EURO™ Frame Total Erase® Magnetic Porcelain Marker Board Incredible scratch and dent resistancestand up to heavy use Ultra-smooth, high-contrast, stain-free surfaces for superior performance Steel backing that allows the use of magnets double as bulletin boards ""Easy Mount"" hides hardware, while securing board to wall in four places for stabilityThe Euro™ two-tone frame has a titanium finish with gray accents that make it at home in any environment both visually appealing and functional. Mount directly through the high-impact, plastic corners. Factory-installed full-size marker tray. Includes ""Easy Mount"" hanging system. Two Quick clips to hold messages or notes, and four dry-erase markers.36w x 24h CLICK HERE FOR A GREAT REBATE OFFER ON THIS PRODUCTUPC: 034138563205
""@en "
15538785,Office Products,10057318,n/a,Dryerase Board,3',n/a,87547356036,n/a,n/a,Magnetic,2',n/a,n/a,n/a,Quartet,n/a,n/a,Titanium,n/a,n/a,schoolfurnituredepot.com,"""Quartet Dry-Erase Board, Magnetic, 3' x 2', Titanium Frame"" X 2' Magnetic Board","""Get FREE SHIPPING (And out the door within 24 hours) on this item as well as each and every product in the SHIPS FREE IN 24 category!Dryerase BoardMagnetic3' X 2'Titanium Frame""@en "
9154780,Office Products,10057318,n/a,Whiteboard,36,n/a,87547356036,QRTP563T,n/a,DuraMax® porcelain,24,n/a,n/a,n/a,Quartet,n/a,n/a,n/a,pass-thru mounting system,n/a,www.ontimesupplies.com,"""Euro Frame Premium Porcelain Whiteboard, 36 x 24, Euro Titanium Aluminum Frame"" Whiteboard by Quartet® QRTP563T - OnTimeSupplies.com""","""Ultra-durable, ultra-smooth DuraMax® porcelain surface will not scratch, dent, stain or ghost. Delivers superior performance when collaboration is needed in high-profile, heavy-use office environments. Magnetic surface doubles as bulletin board. Easy-to-clean writing surface requires minimal use of Quartet® cleaning solutions. Removable corner caps and pass-thru mounting system secures board to wall at four mounting points, guaranteeing easy and accurate installation. Euro™ titanium finish offers sleek styling and maximum durability. Attached marker tray conveniently stores markers and accessories. Includes Quick Clips for securing documents and four Quartet® dry-erase markers. Available in other sizes. 
"" "
8005174,Office Products,10078146,100 Count Roll,Stamp Dispenser,n/a,n/a,084417401001,LEE40100,n/a,Plastic,"1""",n/a,2 Dia.,1,LEE,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""Ultimate Stamp Dispenser, One 100 Count Roll, Black, Plastic, 2"" Dia. X 1 11/16"""" Dispenser by LEE LEE40100 - OnTimeSupplies.com""","""Easily separate backing paper from self-adhesive stamp rolls. Patented dispenser is durable and reusable. Just drop roll in the dispenser, feed through the slot, feed backing under slots and pull backing to dispense. Use 50 or 100 count rolls or stamps, address labels, labels or stickers, up to 1"" wide. 
"" "
7979318,Office Products,10078146,One 100 Count Roll,n/a,n/a,n/a,084417401001,LEE40100,n/a,Plastic,1,1 11/16,2,n/a,Lee,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Lee Ultimate Stamp Dispenser"" Black One 100 Count Roll 2"""" Dia. X 1 11/16"""" - LEE40100 ReStockIt "" Plastic "" Lee Dispenser","""Easily separate backing paper from self-adhesive stamp rolls. Patented dispenser is durable and reusable. Just drop roll in the dispenser, feed through the slot, feed backing under slots and pull backing to dispense. Use 50 or 100 count rolls or stamps, address labels, labels or stickers, up to 1"" wide. Capacity (text): One 100 Count Roll; Color(s): Black; Material(s): Plastic; Size: 2"" dia. x 1 11/16"" h.ALTERNATE ITEM #: 871314, B004DJ1I6OUPC: 084417401001
""@en "
13895001,Office Products,10078146,One 100 Count Roll,Desk Accessories & Workspace Organizers,n/a,n/a,084417401001,40100,n/a,Plastic,1,1 11/16 h,2 dia,n/a,LEE,n/a,n/a,Black,n/a,n/a,www.officeoutletexpress.com,"""LEE The Ultimate Stamp Dispenser - -40100""-US ""Desk Accessories & Workspace Organizers Page 2601 | Office Outlet Express""-US","""Easily separate backing paper from self-adhesive stamp rolls. Patented dispenser is durable and reusable. Just drop roll in the dispenser, feed through the slot, feed backing under slots and pull backing to dispense. Use 50 or 100 count rolls or stamps, labels or stickers, up to 1 wide. Capacity (text): One 100 Count Roll; Color(s): Black; Material(s): Plastic; Size: 2 dia. x 1 11/16 h.""@en-US "
17016339,Office Products,10078146,One 100 Count Roll,n/a,n/a,n/a,084417401001,n/a,n/a,Plastic,2 Dia.,1 11/16,n/a,100,LEE,n/a,n/a,Black,n/a,n/a,www.officesupply.com,""" LEE Ultimate Stamp Dispenser, One 100 Count Roll, Black, Plastic, 2"" Dia. X 1 11/16"" ""-US ""LEE Dispenser 100... | OfficeSupply.com""-US",
9425060,Office Products,10181284,n/a,n/a,n/a,n/a,034138063552,n/a,n/a,Foam,n/a,n/a,n/a,n/a,Acco Quartet,n/a,n/a,Black/White,hook and loop fasteners and double-sided tape,n/a,www.restockit.com,"""Acco Quartet Dry-Erase Board"" 23 1/2 x 17 Black/White Black Frame - QRT06355BK ReStockIt "" Foam "" Acco Board","""Standard Workstation Tack & Write™ Dry Erase Marker BoardCombines a lightweight black tackable foam area with a dry erase marker board. Mount on solid or fabric walls, or even metal file cabinets! Includes hook and loop fasteners and double-sided tape for mounting, plus marker clip, Quartet® dry erase marker and eraser. 17-1/2w x 23-1/2hUPC: 034138063552
""@en "
15506197,Office Products,10181284,n/a,n/a,n/a,n/a,034138063552,QRT06355BK,n/a,n/a,n/a,n/a,n/a,n/a,Quartet,n/a,n/a,Black/White,Flexible mounting system,n/a,www.ontimesupplies.com,"""Tack & Write Board, 23 1/2 x 17 1/2, Black/White Surface, Black Frame"" Board by Quartet® QRT06355BK - OnTimeSupplies.com""","""Delivers effective performance when planning and organization is needed in personal workstations. Extend whiteboard surface life with regular cleanings using Quartet® cleaning solutions. Flexible mounting system secures to cubicles or dry-wall. Hang lightweight board with simple pins during cubicle mounts. Adjustable clips ensure straight and level installation during dry-wall mounts. Fits any fabric-panel wall system, with or without overhead bins. Includes one Quartet® dry-erase marker. 
"" "
1758804,Office Products,10228381,n/a,n/a,n/a,n/a,095205219487,108R00691,n/a,n/a,n/a,n/a,n/a,n/a,Xerox,n/a,n/a,Black/Tri-Color,n/a,n/a,www.ontimesupplies.com,"""108R00691 Imaging Unit, Black/Tri-Color"" Unit by Xerox® XER108R00691 - OnTimeSupplies.com""","""This OEM imaging unit is expressly designed to work with your machine. Keeps your device printing accurately for the professional results you demand. Offers easy installation to decrease downtime. 

This product fits the following machines:

Xerox Phaser Phaser 6115 MFP
Xerox Phaser Phaser 6115 MFP/D
Xerox Phaser Phaser 6115 MFP/N
Xerox Phaser Phaser 6120 N
"" "
13574563,Office Products,10228381,n/a,n/a,n/a,10K,095205219487,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Xerox,n/a,n/a,"Black, Cyan, Magenta, Yellow",n/a,n/a,www.restockit.com,"""Xerox IMAGING UNIT PHASER 6120 - 20K"" "" Xerox 20K XER108R00691 ReStockIt ""","""BLK/ 10K YIELD                     COLOR: Black, Cyan, Magenta, YellowALTERNATE ITEM #: 345770, 620870, B000BVXODIUPC: 095205219487
""@en "
14738764,Office Products,10229203,n/a,n/a,n/a,3400,095205048254,108R00662,n/a,n/a,n/a,n/a,n/a,3,Xerox,n/a,n/a,Yellow,n/a,n/a,www.ontimesupplies.com,"""108R00662 Solid Ink Stick, 3400 Page-Yield, 3/Box, Yellow"" Stick by Xerox® XER108R00662 - OnTimeSupplies.com""","""Extended shelf life—won't dry up like liquid ink cartridges. Clean and easy to use -- Just drop them into the shape and color-coded delivery slots. Consistent output that is accurate, convenient and remarkably cost effective. 

This product fits the following machines:

Xerox WorkCentre WorkCentre C2424 DN
Xerox WorkCentre WorkCentre C2424 DP
Xerox WorkCentre WorkCentre C2424 DX
"" "
7832677,Office Products,10229203,n/a,n/a,n/a,n/a,095205048254,XER108R00662,n/a,Solid Ink,n/a,n/a,n/a,3,Xerox,n/a,n/a,Yellow,n/a,n/a,www.restockit.com,"""Xerox Refills for Workcentre C2424 Solid Ink Color Printer"" "" Xerox Printer 3 Yellow - XER108R00662 ReStockIt ""","""Solid Ink and Supplies for Xerox Phaser™ Printers The original alternative to laser printing Clean, safe, reloads as easy as a staplerno more messy liquids or toners Extended shelf lifewon't dry up like liquid ink cartridges Flexibleuse on any kind of paper, even transparencies Environment-friendlyno cartridge disposalIf you are experiencing problems with your Xerox branded product, please call 800-835-6100 to speak with Xerox Product Support personnel.For WorkCentre C2424Solid Ink Sticks3 YellowCOLOR: YellowALTERNATE ITEM #: 368574UPC: 095205048254
""@en "
13134501,Office Products,10668672,n/a,Portfolio,n/a,n/a,71912667001,UNV56604,n/a,Embossed Leather Grain Paper,n/a,n/a,n/a,25,Universal®,n/a,n/a,White,n/a,n/a,www.ontimesupplies.com,"""Two-Pocket Portfolio, Embossed Leather Grain Paper, White, 25/Box"" Portfolio by Universal® UNV56604 - OnTimeSupplies.com""","""Texture adds a nice touch to an economical portfolio. Die-cuts on left pocket keep business card in view for follow-up. For 11 x 8 1/2 sheets. 
"" "
14813748,Office Products,10668672,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,Leatherette,n/a,n/a,n/a,25,Universal,n/a,n/a,White,n/a,n/a,www.restockit.com,"""Universal Two Pocket Portfolio"" "" Universal Portfolio White Pack of 25 - UNV56604 ReStockIt ""","""Two-Pocket Portfolios with Leatherette CoversInside pockets hold sheets to 11 x 8-1/2. Business card holder. 25 portfolios per box.WhiteCOLOR: WhiteALTERNATE ITEM #: 433649, 905671, 712510, B001W9SGFYUPC: 087547566046
""@en "
12343180,Office Products,11015590,"4,000 index cards",n/a,n/a,n/a,87547356036,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,White,n/a,n/a,www.restockit.com,"""Universal Continuous White Index Cards"" 3x5 Detached Size 4 000 Cards/Carton - UNV63135 ReStockIt "" "" Universal Cards","""Continuous Index Cards Fanfolded, pinhole stubsDetached size 3 x 5. One card across. 4,000 index cards per carton.WhiteCOLOR: WhiteALTERNATE ITEM #: 737234, SPR01097, B002764ZRE, SPR01097UPC: 087547631355
""@en "
7769272,Office Products,11015590,"4,000",n/a,n/a,n/a,87547356036,UNV63135,n/a,n/a,n/a,n/a,n/a,n/a,Universal®,n/a,n/a,White,n/a,n/a,www.ontimesupplies.com,"""Continuous Unruled Index Cards, 3 x 5, White, 4,000/Carton"" Cards by Universal® UNV63135 - OnTimeSupplies.com""","""Fanfolded cards with pinhole stubs. One card across. 
"" "
632575,Office Products,11460511,n/a,Pads & Filler Paper,n/a,n/a,087547766200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,"""Universal Steno Pad ""-US Pads & Filler Paper and More | OfficeSupply.com""-US Notebooks ""Shop for",
6468927,Office Products,11460511,60 Sheets,n/a,n/a,n/a,087547766200,UNV76620,n/a,Paper,n/a,n/a,n/a,n/a,Universal®,n/a,n/a,Green,n/a,Top-bound with a plastic wire coil,www.ontimesupplies.com,"""Steno Book, Gregg Rule, 6 x 9, Green, 60 Sheets"" Book by Universal® UNV76620 - OnTimeSupplies.com""","""Ruled paper pads in colors that help reduce eye strain. Sturdy cover and backer board for easy note taking on the go. Red center line. Top-bound with a plastic wire coil -- makes opening and closing the pad easy and snag-free. 
"" "
5499053,Office Products,11460511,n/a,Notebooks Paper & Pads,n/a,n/a,087547766200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,"""Universal Steno Pad ""-US ""Shop for Notebooks Paper & Pads and More | OfficeSupply.com""-US Filler",
16133838,Office Products,11460511,n/a,n/a,n/a,n/a,087547766200,n/a,n/a,n/a,n/a,n/a,n/a,60,Universal,n/a,n/a,Green,n/a,Coil lock wire,www.restockit.com,"""Universal Wirebound 6x9 Gregg Ruled Steno Book"" Two 3"" Wide Columns 60 Green Sheets/Book - UNV76620 ReStockIt "" "" Universal Book","""Spiral Steno BooksRigid covers. Page ruled into two 3"" wide columns. Coil lock wire binding. 6 x 9. Gregg Ruling25 narrow lines, 5/16"" wide.Green Paper—60 sheets per book.COLOR: GreenALTERNATE ITEM #: 163485, 524405, 20804989, SBNG, B003CSQ50Q, SPR01407, BSN90650UPC: 087547766200INNER PACKAGING: 60.
""@en "
11968010,Office Products,11497161,n/a,Mouse,n/a,n/a,87547356036,KMW72355,n/a,n/a,n/a,n/a,n/a,n/a,Kensington,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""Pro Fit Wired Mid-Size Mouse, USB, Black"" Mouse by Kensington® KMW72355 - OnTimeSupplies.com""","""Work in comfort with this mid-sized mouse. Wired connection delivers high reliability and zero setup for instant plug and play use. Easily navigate through larger documents with the convenient forward and back buttons. Durable enough to withstand drops and spills.				
							"" "
146469,Office Products,11497161,n/a,Mouse,n/a,n/a,87547356036,KMW72355,n/a,n/a,n/a,n/a,n/a,n/a,Acco Kensington,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Acco Kensington Pro Fit Wired Mid-Size Mouse"" Black - KMW72355 ReStockIt "" USB/PS2 "" Acco Mouse","""Work in comfort with this mid-sized mouse. Wired connection delivers high reliability and zero setup for instant plug and play use. Easily navigate through larger documents with the convenient forward and back buttons. Durable enough to withstand drops and spills.COLOR: BlackUPC: 085896723554
""@en "
9688103,Office Products,11830776,n/a,n/a,3 3/8,n/a,71912667001,UNV84650,n/a,Plastic,2 1/8,n/a,n/a,25,Universal®,n/a,5 mil,Clear,n/a,n/a,www.ontimesupplies.com,"""Clear Laminating Pouches, 5 mil, 2 1/8 x 3 3/8, Business Card Style, 25/Pack"" Pouches by Universal® UNV84650 - OnTimeSupplies.com""","""Plastic laminating pouches to help preserve and protect your important documents, signs, IDs, or tags. Resists extreme temperatures, liquid penetration and rough handling. Bonds well to card stock, inkjet and other porous papers with light to medium ink coverage.				
							"" "
217780,Office Products,11830776,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,n/a,n/a,n/a,n/a,25,Universal,n/a,5 Mil,Clear,n/a,n/a,www.restockit.com,"""Universal Clear Wallet/Credit Card Laminating Pouches"" 5 Mil 25/Pack - UNV84650 ReStockIt "" 2 1/8 x 3 3/8 "" Universal Pouches","""Clear Laminating PouchesWallet/Credit Card Size2-1/8 x 3-3/8.25 Pouches per Pack5 MilCOLOR: ClearALTERNATE ITEM #: 535544, B0016OV6OS, SPR01152, BSN20851UPC: 087547846506
""@en "
9843091,Office Products,11830776,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Universal,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,""" Universal Wallet Laminating Pouches ""-US ""Universal | OfficeSupply.com""-US",
17207371,Office Products,12462033,n/a,Keyboard Tray,n/a,n/a,71912667001,KCS69505,n/a,phenolic,n/a,n/a,n/a,n/a,Kelly Computer Supply,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""Lever Less Lift N Lock California Keyboard Tray, 28 x 10, Black"" Tray by Kelly Computer Supply KCS69505 - OnTimeSupplies.com""","""California phenolic keyboard tray with angular design helps mimize overreaching while using a mouse. Leverless Lift-N-Lock arm provides effortless height adjustment. Easy to view tilt dial with soft touch adjustment knob. Viscoflex memory foam wrist support is easy to clean. Equipped with an all-steel 22"" friction-free teflon mounting track.				
							"" "
657672,Office Products,12462033,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,Phenolic,n/a,n/a,n/a,n/a,Kelly Computer Supply,n/a,n/a,Black,n/a,n/a,www.officesupply.com,""" Kelly Computer Supply California Phenolic Keyboard Tray, 28 x 10, Black ""-US ""Kelly California... | OfficeSupply.com""-US",
